Layer,Run Time,Build Time,Compression Ratio,Bits per Symbol
0,204.36191577381558,0.30657384130689835,0.9999833920700456,8.00013286564626
1,206.2275812625885,0.27028878529866535,0.9999833920700456,8.00013286564626
2,9.206856966018677,0.3027377128601074,1.5999977333678932,5.000007086167801
3,9.19613528251648,0.2625189622243245,1.5999977333678932,5.000007086167801
4,0.019284407297770183,0.2983391549852159,1.6972794564762115,4.713425925925926
5,0.019260883331298828,0.25940309630499947,1.6972794564762115,4.713425925925926
6,0.2292082044813368,0.2662704785664876,1.2878775443213657,6.211777777777778
