Layer,Run Time,Build Time,Compression Ratio,Bits per Symbol
0,77.7667174604204,0.5914981100294325,1.0383237800510579,7.704726031037416
1,74.42074558469984,0.6521557437049018,1.0383237800510579,7.704726031037416
2,1.7146997716691759,0.5180403921339247,2.7977511618780664,2.859764739229025
3,0.005273209677802192,0.5213384098476834,2.0697820614845606,3.865798611111111
4,0.00518186887105306,0.533529625998603,1.3631347149229156,5.869
