Layer,Run Time,Build Time,Compression Ratio,Bits per Symbol
0,232.90844053692288,0.30407092306349015,0.9999833920700456,8.00013286564626
1,230.24517946773105,0.34502506256103516,0.9999833920700456,8.00013286564626
2,24.736484474605984,0.2996485233306885,1.179480081113227,6.782649518140589
3,0.032650523715549044,0.3619186348385281,1.3528671484456742,5.913368055555555
4,0.176347017288208,0.37299391958448624,1.2250107685057445,6.530555555555556
